id,name,type,rarity,weight_class,bucket,via,set
11191,Snowdrift Shield,Weapon,Basic,,Core Tyria & non-expansion releases,unmatched-default-core,
11186,Snowdrift Short Bow,Weapon,Basic,,Core Tyria & non-expansion releases,unmatched-default-core,
13667,Snowdrift Spear,Weapon,Basic,,Core Tyria & non-expansion releases,unmatched-default-core,
11172,Snowdrift Staff,Weapon,Basic,,Core Tyria & non-expansion releases,unmatched-default-core,
11180,Snowdrift Sword,Weapon,Basic,,Core Tyria & non-expansion releases,unmatched-default-core,
11194,Snowdrift Torch,Weapon,Basic,,Core Tyria & non-expansion releases,unmatched-default-core,
11178,Snowdrift Warhorn,Weapon,Basic,,Core Tyria & non-expansion releases,unmatched-default-core,
6610,Soaring Axe,Weapon,Basic,,Core Tyria & non-expansion releases,unmatched-default-core,
6611,Soaring Dagger,Weapon,Basic,,Core Tyria & non-expansion releases,unmatched-default-core,
6608,Soaring Focus,Weapon,Basic,,Core Tyria & non-expansion releases,unmatched-default-core,
6598,Soaring Greatsword,Weapon,Basic,,Core Tyria & non-expansion releases,unmatched-default-core,
6613,Soaring Hammer,Weapon,Basic,,Core Tyria & non-expansion releases,unmatched-default-core,
6612,Soaring Longbow,Weapon,Basic,,Core Tyria & non-expansion releases,unmatched-default-core,
6605,Soaring Mace,Weapon,Basic,,Core Tyria & non-expansion releases,unmatched-default-core,
6609,Soaring Pistol,Weapon,Basic,,Core Tyria & non-expansion releases,unmatched-default-core,
6616,Soaring Rifle,Weapon,Basic,,Core Tyria & non-expansion releases,unmatched-default-core,
6604,Soaring Scepter,Weapon,Basic,,Core Tyria & non-expansion releases,unmatched-default-core,
6600,Soaring Shield,Weapon,Basic,,Core Tyria & non-expansion releases,unmatched-default-core,
6603,Soaring Short Bow,Weapon,Basic,,Core Tyria & non-expansion releases,unmatched-default-core,
6599,Soaring Staff,Weapon,Basic,,Core Tyria & non-expansion releases,unmatched-default-core,
6614,Soaring Sword,Weapon,Basic,,Core Tyria & non-expansion releases,unmatched-default-core,
6606,Soaring Torch,Weapon,Basic,,Core Tyria & non-expansion releases,unmatched-default-core,
6607,Soaring Warhorn,Weapon,Basic,,Core Tyria & non-expansion releases,unmatched-default-core,
3887,Soft Wood Focus,Weapon,Basic,,Core Tyria & non-expansion releases,unmatched-default-core,
3927,Soft Wood Harpoon Gun,Weapon,Basic,,Core Tyria & non-expansion releases,unmatched-default-core,
3942,Soft Wood Longbow,Weapon,Basic,,Core Tyria & non-expansion releases,unmatched-default-core,
3892,Soft Wood Scepter,Weapon,Basic,,Core Tyria & non-expansion releases,unmatched-default-core,
3906,Soft Wood Short Bow,Weapon,Basic,,Core Tyria & non-expansion releases,unmatched-default-core,
4067,Soft Wood Staff,Weapon,Basic,,Core Tyria & non-expansion releases,unmatched-default-core,
3890,Soft Wood Torch,Weapon,Basic,,Core Tyria & non-expansion releases,unmatched-default-core,
3899,Soft Wood Trident,Weapon,Basic,,Core Tyria & non-expansion releases,unmatched-default-core,
3907,Soft Wood Warhorn,Weapon,Basic,,Core Tyria & non-expansion releases,unmatched-default-core,
12025,Solar Astrolabe Axe,Weapon,Basic,,Core Tyria & non-expansion releases,unmatched-default-core,
12035,Solar Astrolabe Dagger,Weapon,Basic,,Core Tyria & non-expansion releases,unmatched-default-core,
12053,Solar Astrolabe Focus,Weapon,Basic,,Core Tyria & non-expansion releases,unmatched-default-core,
12083,Solar Astrolabe Greatsword,Weapon,Basic,,Core Tyria & non-expansion releases,unmatched-default-core,
12077,Solar Astrolabe Hammer,Weapon,Basic,,Core Tyria & non-expansion releases,unmatched-default-core,
12089,Solar Astrolabe Longbow,Weapon,Basic,,Core Tyria & non-expansion releases,unmatched-default-core,
12045,Solar Astrolabe Mace,Weapon,Basic,,Core Tyria & non-expansion releases,unmatched-default-core,
12084,Solar Astrolabe Pistol,Weapon,Basic,,Core Tyria & non-expansion releases,unmatched-default-core,
12026,Solar Astrolabe Rifle,Weapon,Basic,,Core Tyria & non-expansion releases,unmatched-default-core,
12059,Solar Astrolabe Scepter,Weapon,Basic,,Core Tyria & non-expansion releases,unmatched-default-core,
12080,Solar Astrolabe Shield,Weapon,Basic,,Core Tyria & non-expansion releases,unmatched-default-core,
12024,Solar Astrolabe Short Bow,Weapon,Basic,,Core Tyria & non-expansion releases,unmatched-default-core,
12040,Solar Astrolabe Staff,Weapon,Basic,,Core Tyria & non-expansion releases,unmatched-default-core,
12051,Solar Astrolabe Sword,Weapon,Basic,,Core Tyria & non-expansion releases,unmatched-default-core,
12034,Solar Astrolabe Torch,Weapon,Basic,,Core Tyria & non-expansion releases,unmatched-default-core,
12058,Solar Astrolabe Warhorn,Weapon,Basic,,Core Tyria & non-expansion releases,unmatched-default-core,
11518,Solar Flare Rifle,Weapon,Basic,,Core Tyria & non-expansion releases,unmatched-default-core,
7246,Soldier's Wings of War,Back,Basic,,Core Tyria & non-expansion releases,unmatched-default-core,
4799,Song of the Numberless Pack,Weapon,Basic,,Core Tyria & non-expansion releases,unmatched-default-core,
4742,Song of the Temptress,Weapon,Basic,,Core Tyria & non-expansion releases,unmatched-default-core,
10448,Soo-Won's Argument,Weapon,Legendary,,Core Tyria & non-expansion releases,unmatched-default-core,
10309,Soo-Won's Bite,Weapon,Legendary,,Core Tyria & non-expansion releases,unmatched-default-core,
10720,Soo-Won's Breath,Weapon,Legendary,,Core Tyria & non-expansion releases,unmatched-default-core,
10550,Soo-Won's Claw,Weapon,Legendary,,Core Tyria & non-expansion releases,unmatched-default-core,
10596,Soo-Won's Fang,Weapon,Legendary,,Core Tyria & non-expansion releases,unmatched-default-core,
10564,Soo-Won's Flight,Weapon,Legendary,,Core Tyria & non-expansion releases,unmatched-default-core,
10259,Soo-Won's Gaze,Weapon,Legendary,,Core Tyria & non-expansion releases,unmatched-default-core,
10521,Soo-Won's Insight,Weapon,Legendary,,Core Tyria & non-expansion releases,unmatched-default-core,
10570,Soo-Won's Persuasion,Weapon,Legendary,,Core Tyria & non-expansion releases,unmatched-default-core,
10623,Soo-Won's Rending,Weapon,Legendary,,Core Tyria & non-expansion releases,unmatched-default-core,
10324,Soo-Won's Scale,Weapon,Legendary,,Core Tyria & non-expansion releases,unmatched-default-core,
10496,Soo-Won's Tail,Weapon,Legendary,,Core Tyria & non-expansion releases,unmatched-default-core,
10244,Soo-Won's Voice,Weapon,Legendary,,Core Tyria & non-expansion releases,unmatched-default-core,
10716,Soo-Won's Weight,Weapon,Legendary,,Core Tyria & non-expansion releases,unmatched-default-core,
10511,Soo-Won's Wing,Weapon,Legendary,,Core Tyria & non-expansion releases,unmatched-default-core,
10490,Soo-Won's Wisdom,Weapon,Legendary,,Core Tyria & non-expansion releases,unmatched-default-core,
11716,Sorcerer's Cape,Back,Basic,,Core Tyria & non-expansion releases,unmatched-default-core,
418,Sorcerer's Coat,Armor,Basic,Light,Core Tyria & non-expansion releases,unmatched-default-core,
401,Sorcerer's Epaulets,Armor,Basic,Light,Core Tyria & non-expansion releases,unmatched-default-core,
413,Sorcerer's Livery,Armor,Basic,Light,Core Tyria & non-expansion releases,unmatched-default-core,
402,Sorcerer's Masque,Armor,Basic,Light,Core Tyria & non-expansion releases,unmatched-default-core,
414,Sorcerer's Pants,Armor,Basic,Light,Core Tyria & non-expansion releases,unmatched-default-core,
423,Sorcerer's Shoes,Armor,Basic,Light,Core Tyria & non-expansion releases,unmatched-default-core,
8440,Soul Conductor,Weapon,Basic,,Core Tyria & non-expansion releases,unmatched-default-core,
704,Soul of Koda,Armor,Basic,Light,Core Tyria & non-expansion releases,unmatched-default-core,
11204,Soul River Hound,Weapon,Basic,,Core Tyria & non-expansion releases,unmatched-default-core,
11871,Soulfire Lantern Torch,Weapon,Basic,,Core Tyria & non-expansion releases,unmatched-default-core,
4877,Soulshard,Weapon,Basic,,Core Tyria & non-expansion releases,unmatched-default-core,
996,Southsun Mask,Armor,Basic,Medium,Core Tyria & non-expansion releases,unmatched-default-core,
997,Southsun Mask,Armor,Basic,Light,Core Tyria & non-expansion releases,unmatched-default-core,
998,Southsun Mask,Armor,Basic,Heavy,Core Tyria & non-expansion releases,unmatched-default-core,
13642,Southsun Waves T-Shirt,Armor,Basic,Heavy,Core Tyria & non-expansion releases,unmatched-default-core,
13646,Southsun Waves T-Shirt,Armor,Basic,Light,Core Tyria & non-expansion releases,unmatched-default-core,
13647,Southsun Waves T-Shirt,Armor,Basic,Medium,Core Tyria & non-expansion releases,unmatched-default-core,
5290,Sovereign Arquebus,Weapon,Basic,,Core Tyria & non-expansion releases,unmatched-default-core,
5265,Sovereign Artifact,Weapon,Basic,,Core Tyria & non-expansion releases,unmatched-default-core,
5244,Sovereign Beacon,Weapon,Basic,,Core Tyria & non-expansion releases,unmatched-default-core,
5310,Sovereign Cinquedea,Weapon,Basic,,Core Tyria & non-expansion releases,unmatched-default-core,
5248,Sovereign Crescent,Weapon,Basic,,Core Tyria & non-expansion releases,unmatched-default-core,
5294,Sovereign Crusader,Weapon,Basic,,Core Tyria & non-expansion releases,unmatched-default-core,
5245,Sovereign Eviscerator,Weapon,Basic,,Core Tyria & non-expansion releases,unmatched-default-core,
5243,Sovereign Firearm,Weapon,Basic,,Core Tyria & non-expansion releases,unmatched-default-core,
5267,Sovereign Greatbow,Weapon,Basic,,Core Tyria & non-expansion releases,unmatched-default-core,
5253,Sovereign Herald,Weapon,Basic,,Core Tyria & non-expansion releases,unmatched-default-core,
5326,Sovereign Pillar,Weapon,Basic,,Core Tyria & non-expansion releases,unmatched-default-core,
5252,Sovereign Protector,Weapon,Basic,,Core Tyria & non-expansion releases,unmatched-default-core,
5246,Sovereign Punisher,Weapon,Basic,,Core Tyria & non-expansion releases,unmatched-default-core,
5280,Sovereign Scepter,Weapon,Basic,,Core Tyria & non-expansion releases,unmatched-default-core,
5278,Sovereign Spatha,Weapon,Basic,,Core Tyria & non-expansion releases,unmatched-default-core,
5264,Sovereign Warhammer,Weapon,Basic,,Core Tyria & non-expansion releases,unmatched-default-core,
4786,Spade of the Deep,Weapon,Basic,,Core Tyria & non-expansion releases,unmatched-default-core,
6259,Spark,Weapon,Basic,,Core Tyria & non-expansion releases,unmatched-default-core,
9771,Sparkling Wrapped Axe,Weapon,Basic,,Core Tyria & non-expansion releases,unmatched-default-core,
9734,Sparkling Wrapped Dagger,Weapon,Basic,,Core Tyria & non-expansion releases,unmatched-default-core,
9761,Sparkling Wrapped Focus,Weapon,Basic,,Core Tyria & non-expansion releases,unmatched-default-core,
9739,Sparkling Wrapped Greatsword,Weapon,Basic,,Core Tyria & non-expansion releases,unmatched-default-core,
9770,Sparkling Wrapped Hammer,Weapon,Basic,,Core Tyria & non-expansion releases,unmatched-default-core,
9752,Sparkling Wrapped Longbow,Weapon,Basic,,Core Tyria & non-expansion releases,unmatched-default-core,
9753,Sparkling Wrapped Mace,Weapon,Basic,,Core Tyria & non-expansion releases,unmatched-default-core,
9755,Sparkling Wrapped Pistol,Weapon,Basic,,Core Tyria & non-expansion releases,unmatched-default-core,
9745,Sparkling Wrapped Rifle,Weapon,Basic,,Core Tyria & non-expansion releases,unmatched-default-core,
9736,Sparkling Wrapped Scepter,Weapon,Basic,,Core Tyria & non-expansion releases,unmatched-default-core,
9787,Sparkling Wrapped Shield,Weapon,Basic,,Core Tyria & non-expansion releases,unmatched-default-core,
9778,Sparkling Wrapped Short Bow,Weapon,Basic,,Core Tyria & non-expansion releases,unmatched-default-core,
9782,Sparkling Wrapped Staff,Weapon,Basic,,Core Tyria & non-expansion releases,unmatched-default-core,
9773,Sparkling Wrapped Sword,Weapon,Basic,,Core Tyria & non-expansion releases,unmatched-default-core,
9788,Sparkling Wrapped Torch,Weapon,Basic,,Core Tyria & non-expansion releases,unmatched-default-core,
9730,Sparkling Wrapped Warhorn,Weapon,Basic,,Core Tyria & non-expansion releases,unmatched-default-core,
3858,Speargun,Weapon,Basic,,Core Tyria & non-expansion releases,unmatched-default-core,
4416,Speargun of the Dragon's Deep,Weapon,Basic,,Core Tyria & non-expansion releases,unmatched-default-core,
11294,Special Ops Captain's Helmet,Armor,Basic,Heavy,Core Tyria & non-expansion releases,unmatched-default-core,
11319,Special Ops Captain's Helmet,Armor,Basic,Medium,Core Tyria & non-expansion releases,unmatched-default-core,
11342,Special Ops Captain's Helmet,Armor,Basic,Light,Core Tyria & non-expansion releases,unmatched-default-core,
6731,Spectral  Scepter,Weapon,Basic,,Core Tyria & non-expansion releases,unmatched-default-core,
6692,Spectral Axe,Weapon,Basic,,Core Tyria & non-expansion releases,unmatched-default-core,
6729,Spectral Dagger,Weapon,Basic,,Core Tyria & non-expansion releases,unmatched-default-core,
6708,Spectral Focus,Weapon,Basic,,Core Tyria & non-expansion releases,unmatched-default-core,
6703,Spectral Greatsword,Weapon,Basic,,Core Tyria & non-expansion releases,unmatched-default-core,
6724,Spectral Hammer,Weapon,Basic,,Core Tyria & non-expansion releases,unmatched-default-core,
6689,Spectral Longbow,Weapon,Basic,,Core Tyria & non-expansion releases,unmatched-default-core,
6709,Spectral Mace,Weapon,Basic,,Core Tyria & non-expansion releases,unmatched-default-core,
6723,Spectral Pistol,Weapon,Basic,,Core Tyria & non-expansion releases,unmatched-default-core,
6704,Spectral Rifle,Weapon,Basic,,Core Tyria & non-expansion releases,unmatched-default-core,
6681,Spectral Shield,Weapon,Basic,,Core Tyria & non-expansion releases,unmatched-default-core,
6720,Spectral Short Bow,Weapon,Basic,,Core Tyria & non-expansion releases,unmatched-default-core,
6710,Spectral Staff,Weapon,Basic,,Core Tyria & non-expansion releases,unmatched-default-core,
6696,Spectral Sword,Weapon,Basic,,Core Tyria & non-expansion releases,unmatched-default-core,
6714,Spectral Torch,Weapon,Basic,,Core Tyria & non-expansion releases,unmatched-default-core,
6735,Spectral Warhorn,Weapon,Basic,,Core Tyria & non-expansion releases,unmatched-default-core,
4836,Spectral Wave Modulator,Weapon,Basic,,Core Tyria & non-expansion releases,unmatched-default-core,
9995,Spellfire Torch,Weapon,Basic,,Core Tyria & non-expansion releases,unmatched-default-core,
9474,Spellforged Backpack,Back,Basic,,Core Tyria & non-expansion releases,unmatched-default-core,
14117,Spellwork Axe,Weapon,Basic,,Core Tyria & non-expansion releases,unmatched-default-core,
14111,Spellwork Dagger,Weapon,Basic,,Core Tyria & non-expansion releases,unmatched-default-core,
14113,Spellwork Focus,Weapon,Basic,,Core Tyria & non-expansion releases,unmatched-default-core,
14100,Spellwork Greatsword,Weapon,Basic,,Core Tyria & non-expansion releases,unmatched-default-core,
14125,Spellwork Hammer,Weapon,Basic,,Core Tyria & non-expansion releases,unmatched-default-core,
14080,Spellwork Longbow,Weapon,Basic,,Core Tyria & non-expansion releases,unmatched-default-core,
14123,Spellwork Mace,Weapon,Basic,,Core Tyria & non-expansion releases,unmatched-default-core,
14105,Spellwork Pistol,Weapon,Basic,,Core Tyria & non-expansion releases,unmatched-default-core,
14098,Spellwork Rifle,Weapon,Basic,,Core Tyria & non-expansion releases,unmatched-default-core,
14110,Spellwork Scepter,Weapon,Basic,,Core Tyria & non-expansion releases,unmatched-default-core,
14093,Spellwork Shield,Weapon,Basic,,Core Tyria & non-expansion releases,unmatched-default-core,
14120,Spellwork Short Bow,Weapon,Basic,,Core Tyria & non-expansion releases,unmatched-default-core,
14086,Spellwork Spear,Weapon,Basic,,Core Tyria & non-expansion releases,unmatched-default-core,
14129,Spellwork Staff,Weapon,Basic,,Core Tyria & non-expansion releases,unmatched-default-core,
14078,Spellwork Sword,Weapon,Basic,,Core Tyria & non-expansion releases,unmatched-default-core,
14084,Spellwork Torch,Weapon,Basic,,Core Tyria & non-expansion releases,unmatched-default-core,
14088,Spellwork Warhorn,Weapon,Basic,,Core Tyria & non-expansion releases,unmatched-default-core,
4685,Spiked Club,Weapon,Basic,,Core Tyria & non-expansion releases,unmatched-default-core,
13702,Spiked Inquest Gloves,Armor,Basic,Heavy,Core Tyria & non-expansion releases,unmatched-default-core,
13711,Spiked Inquest Gloves,Armor,Basic,Light,Core Tyria & non-expansion releases,unmatched-default-core,
13759,Spiked Inquest Gloves,Armor,Basic,Medium,Core Tyria & non-expansion releases,unmatched-default-core,
13714,Spiked Inquest Greaves,Armor,Basic,Light,Core Tyria & non-expansion releases,unmatched-default-core,
13780,Spiked Inquest Greaves,Armor,Basic,Medium,Core Tyria & non-expansion releases,unmatched-default-core,
13782,Spiked Inquest Greaves,Armor,Basic,Heavy,Core Tyria & non-expansion releases,unmatched-default-core,
13760,Spiked Inquest Helm,Armor,Basic,Heavy,Core Tyria & non-expansion releases,unmatched-default-core,
13768,Spiked Inquest Helm,Armor,Basic,Light,Core Tyria & non-expansion releases,unmatched-default-core,
13775,Spiked Inquest Helm,Armor,Basic,Medium,Core Tyria & non-expansion releases,unmatched-default-core,
2330,Spinal Blade Pack,Back,Basic,,Core Tyria & non-expansion releases,unmatched-default-core,
7113,Spire of Samarog,Weapon,Basic,,Core Tyria & non-expansion releases,unmatched-default-core,
13420,Spire of Samarog,Weapon,Basic,,Core Tyria & non-expansion releases,unmatched-default-core,
5329,Spire of the Sunless,Weapon,Basic,,Core Tyria & non-expansion releases,unmatched-default-core,
4871,Spirit Links,Weapon,Basic,,Core Tyria & non-expansion releases,unmatched-default-core,
9720,Spirit of Bear Mining Tool,Gathering,Basic,,Core Tyria & non-expansion releases,unmatched-default-core,
9721,Spirit of Raven Harvesting Tool,Gathering,Basic,,Core Tyria & non-expansion releases,unmatched-default-core,
9718,Spirit of Wolf Logging Tool,Gathering,Basic,,Core Tyria & non-expansion releases,unmatched-default-core,
5653,Spirit Smith,Back,Basic,,Core Tyria & non-expansion releases,unmatched-default-core,
5527,Spirobolidae,Weapon,Basic,,Core Tyria & non-expansion releases,unmatched-default-core,
125,Splint Coat,Armor,Basic,Heavy,Core Tyria & non-expansion releases,unmatched-default-core,
242,Splint Gauntlets,Armor,Basic,Heavy,Core Tyria & non-expansion releases,unmatched-default-core,
134,Splint Greaves,Armor,Basic,Heavy,Core Tyria & non-expansion releases,unmatched-default-core,
144,Splint Helm,Armor,Basic,Heavy,Core Tyria & non-expansion releases,unmatched-default-core,
126,Splint Legs,Armor,Basic,Heavy,Core Tyria & non-expansion releases,unmatched-default-core,
133,Splint Pauldrons,Armor,Basic,Heavy,Core Tyria & non-expansion releases,unmatched-default-core,
989,Sport Sunglasses,Armor,Basic,Medium,Core Tyria & non-expansion releases,unmatched-default-core,
990,Sport Sunglasses,Armor,Basic,Light,Core Tyria & non-expansion releases,unmatched-default-core,
991,Sport Sunglasses,Armor,Basic,Heavy,Core Tyria & non-expansion releases,unmatched-default-core,
10023,Spring Warmth,Weapon,Basic,,Core Tyria & non-expansion releases,unmatched-default-core,
8319,Springer Kit Backpack,Back,Basic,,Core Tyria & non-expansion releases,unmatched-default-core,
4866,Squeedily Spooch,Weapon,Basic,,Core Tyria & non-expansion releases,unmatched-default-core,
3872,Staff,Weapon,Basic,,Core Tyria & non-expansion releases,unmatched-default-core,
8622,Staff of Fortune,Weapon,Basic,,Core Tyria & non-expansion releases,unmatched-default-core,
4494,Staff of the Dragon's Deep,Weapon,Basic,,Core Tyria & non-expansion releases,unmatched-default-core,
470,Stag Chausses,Armor,Basic,Heavy,Core Tyria & non-expansion releases,unmatched-default-core,
471,Stag Gauntlets,Armor,Basic,Heavy,Core Tyria & non-expansion releases,unmatched-default-core,
478,Stag Greaves,Armor,Basic,Heavy,Core Tyria & non-expansion releases,unmatched-default-core,
1225,Stag Helm,Armor,Basic,Heavy,Core Tyria & non-expansion releases,unmatched-default-core,
1226,Stag Helm,Armor,Basic,Light,Core Tyria & non-expansion releases,unmatched-default-core,
1227,Stag Helm,Armor,Basic,Medium,Core Tyria & non-expansion releases,unmatched-default-core,
461,Stag Hounskull,Armor,Basic,Heavy,Core Tyria & non-expansion releases,unmatched-default-core,
474,Stag Mail,Armor,Basic,Heavy,Core Tyria & non-expansion releases,unmatched-default-core,
465,Stag Spaulders,Armor,Basic,Heavy,Core Tyria & non-expansion releases,unmatched-default-core,
9617,Stained Glass Wings Backpack,Back,Basic,,Core Tyria & non-expansion releases,unmatched-default-core,
938,Stalker Boots,Armor,Basic,Medium,Core Tyria & non-expansion releases,unmatched-default-core,
925,Stalker Coat,Armor,Basic,Medium,Core Tyria & non-expansion releases,unmatched-default-core,
945,Stalker Gloves,Armor,Basic,Medium,Core Tyria & non-expansion releases,unmatched-default-core,
926,Stalker Pants,Armor,Basic,Medium,Core Tyria & non-expansion releases,unmatched-default-core,
937,Stalker Shoulderguards,Armor,Basic,Medium,Core Tyria & non-expansion releases,unmatched-default-core,
927,Stalker Visage,Armor,Basic,Medium,Core Tyria & non-expansion releases,unmatched-default-core,
1740,Stalwart Boots,Armor,Basic,Medium,Core Tyria & non-expansion releases,unmatched-default-core,
1775,Stalwart Gloves,Armor,Basic,Medium,Core Tyria & non-expansion releases,unmatched-default-core,
1793,Stalwart Helm,Armor,Basic,Medium,Core Tyria & non-expansion releases,unmatched-default-core,
1704,Stalwart Jerkin,Armor,Basic,Medium,Core Tyria & non-expansion releases,unmatched-default-core,
1703,Stalwart Leggings,Armor,Basic,Medium,Core Tyria & non-expansion releases,unmatched-default-core,
1736,Stalwart Shoulders,Armor,Basic,Medium,Core Tyria & non-expansion releases,unmatched-default-core,
11236,Star Caller Warhorn,Weapon,Basic,,Core Tyria & non-expansion releases,unmatched-default-core,
10005,Starborn Cape,Back,Masterwork,,Core Tyria & non-expansion releases,unmatched-default-core,
4746,Stardust,Weapon,Basic,,Core Tyria & non-expansion releases,unmatched-default-core,
9061,Starlight Wings Backpack,Back,Basic,,Core Tyria & non-expansion releases,unmatched-default-core,
894,Stately Circlet,Armor,Basic,Light,Core Tyria & non-expansion releases,unmatched-default-core,
888,Stately Epaulets,Armor,Basic,Light,Core Tyria & non-expansion releases,unmatched-default-core,
885,Stately Footwear,Armor,Basic,Light,Core Tyria & non-expansion releases,unmatched-default-core,
866,Stately Garb,Armor,Basic,Light,Core Tyria & non-expansion releases,unmatched-default-core,
902,Stately Gloves,Armor,Basic,Light,Core Tyria & non-expansion releases,unmatched-default-core,
868,Stately Leggings,Armor,Basic,Light,Core Tyria & non-expansion releases,unmatched-default-core,
2333,Static Tempered Spinal Blades,Back,Basic,,Core Tyria & non-expansion releases,unmatched-default-core,
5208,Steam Axe,Weapon,Basic,,Core Tyria & non-expansion releases,unmatched-default-core,
5209,Steam Bow,Weapon,Basic,,Core Tyria & non-expansion releases,unmatched-default-core,
5141,Steam Brand,Weapon,Basic,,Core Tyria & non-expansion releases,unmatched-default-core,
5225,Steam Dagger,Weapon,Basic,,Core Tyria & non-expansion releases,unmatched-default-core,
5202,Steam Gizmo,Weapon,Basic,,Core Tyria & non-expansion releases,unmatched-default-core,
5206,Steam Hammer,Weapon,Basic,,Core Tyria & non-expansion releases,unmatched-default-core,
5199,Steam Mace,Weapon,Basic,,Core Tyria & non-expansion releases,unmatched-default-core,
5168,Steam Pistol,Weapon,Basic,,Core Tyria & non-expansion releases,unmatched-default-core,
5099,Steam Rifle,Weapon,Basic,,Core Tyria & non-expansion releases,unmatched-default-core,
5210,Steam Scepter,Weapon,Basic,,Core Tyria & non-expansion releases,unmatched-default-core,
5102,Steam Shield,Weapon,Basic,,Core Tyria & non-expansion releases,unmatched-default-core,
5139,Steam Short Bow,Weapon,Basic,,Core Tyria & non-expansion releases,unmatched-default-core,
5185,Steam Spear,Weapon,Basic,,Core Tyria & non-expansion releases,unmatched-default-core,
5091,Steam Speargun,Weapon,Basic,,Core Tyria & non-expansion releases,unmatched-default-core,
5238,Steam Staff,Weapon,Basic,,Core Tyria & non-expansion releases,unmatched-default-core,
5144,Steam Trident,Weapon,Basic,,Core Tyria & non-expansion releases,unmatched-default-core,
13650,Steam-Powered Legwear (Left),Armor,Basic,Heavy,Core Tyria & non-expansion releases,unmatched-default-core,
13663,Steam-Powered Legwear (Left),Armor,Basic,Light,Core Tyria & non-expansion releases,unmatched-default-core,
13676,Steam-Powered Legwear (Left),Armor,Basic,Medium,Core Tyria & non-expansion releases,unmatched-default-core,
13656,Steam-Powered Legwear (Right),Armor,Basic,Medium,Core Tyria & non-expansion releases,unmatched-default-core,
13657,Steam-Powered Legwear (Right),Armor,Basic,Light,Core Tyria & non-expansion releases,unmatched-default-core,
13672,Steam-Powered Legwear (Right),Armor,Basic,Heavy,Core Tyria & non-expansion releases,unmatched-default-core,
5241,Steamblade,Weapon,Basic,,Core Tyria & non-expansion releases,unmatched-default-core,
5149,Steamcaller,Weapon,Basic,,Core Tyria & non-expansion releases,unmatched-default-core,
5682,Steel Axe,Weapon,Basic,,Core Tyria & non-expansion releases,unmatched-default-core,
5692,Steel Dagger,Weapon,Basic,,Core Tyria & non-expansion releases,unmatched-default-core,
5693,Steel Greatsword,Weapon,Basic,,Core Tyria & non-expansion releases,unmatched-default-core,
5694,Steel Hammer,Weapon,Basic,,Core Tyria & non-expansion releases,unmatched-default-core,
10807,Steel Lotus Axe,Weapon,Basic,,Core Tyria & non-expansion releases,unmatched-default-core,
10810,Steel Lotus Dagger,Weapon,Basic,,Core Tyria & non-expansion releases,unmatched-default-core,
10829,Steel Lotus Focus,Weapon,Basic,,Core Tyria & non-expansion releases,unmatched-default-core,
10819,Steel Lotus Greatsword,Weapon,Basic,,Core Tyria & non-expansion releases,unmatched-default-core,
10809,Steel Lotus Hammer,Weapon,Basic,,Core Tyria & non-expansion releases,unmatched-default-core,
10826,Steel Lotus Longbow,Weapon,Basic,,Core Tyria & non-expansion releases,unmatched-default-core,
10827,Steel Lotus Mace,Weapon,Basic,,Core Tyria & non-expansion releases,unmatched-default-core,
10830,Steel Lotus Pistol,Weapon,Basic,,Core Tyria & non-expansion releases,unmatched-default-core,
10808,Steel Lotus Rifle,Weapon,Basic,,Core Tyria & non-expansion releases,unmatched-default-core,
10813,Steel Lotus Scepter,Weapon,Basic,,Core Tyria & non-expansion releases,unmatched-default-core,
10804,Steel Lotus Shield,Weapon,Basic,,Core Tyria & non-expansion releases,unmatched-default-core,
10812,Steel Lotus Short Bow,Weapon,Basic,,Core Tyria & non-expansion releases,unmatched-default-core,
10802,Steel Lotus Staff,Weapon,Basic,,Core Tyria & non-expansion releases,unmatched-default-core,
10806,Steel Lotus Sword,Weapon,Basic,,Core Tyria & non-expansion releases,unmatched-default-core,
10800,Steel Lotus Torch,Weapon,Basic,,Core Tyria & non-expansion releases,unmatched-default-core,
10820,Steel Lotus Warhorn,Weapon,Basic,,Core Tyria & non-expansion releases,unmatched-default-core,
5696,Steel Mace,Weapon,Basic,,Core Tyria & non-expansion releases,unmatched-default-core,
5690,Steel Pistol,Weapon,Basic,,Core Tyria & non-expansion releases,unmatched-default-core,
5697,Steel Rifle,Weapon,Basic,,Core Tyria & non-expansion releases,unmatched-default-core,
5689,Steel Shield,Weapon,Basic,,Core Tyria & non-expansion releases,unmatched-default-core,
5695,Steel Spear,Weapon,Basic,,Core Tyria & non-expansion releases,unmatched-default-core,
5691,Steel Sword,Weapon,Basic,,Core Tyria & non-expansion releases,unmatched-default-core,
7832,Stellar Apparatus,Weapon,Basic,,Core Tyria & non-expansion releases,unmatched-default-core,
7896,Stellar Avenger,Weapon,Basic,,Core Tyria & non-expansion releases,unmatched-default-core,
7912,Stellar Beacon,Weapon,Basic,,Core Tyria & non-expansion releases,unmatched-default-core,
7899,Stellar Cannon,Weapon,Basic,,Core Tyria & non-expansion releases,unmatched-default-core,
7853,Stellar Cleaver,Weapon,Basic,,Core Tyria & non-expansion releases,unmatched-default-core,
7890,Stellar Disk,Weapon,Basic,,Core Tyria & non-expansion releases,unmatched-default-core,
13040,Stellar Dragon Wings Backpack,Back,Basic,,Core Tyria & non-expansion releases,unmatched-default-core,
