id,name,type,rarity,weight_class,wiki_first_seen,inferred_era
12805,Hooded Windbreaker (Up),Armor,Basic,Heavy,,unknown (no wiki page found)
12807,Hooded Windbreaker (Up),Armor,Basic,Light,,unknown (no wiki page found)
13691,Hoofed Shoes,Armor,Basic,Light,,unknown (no wiki page found)
13705,Hoofed Shoes,Armor,Basic,Heavy,,unknown (no wiki page found)
13724,Hoofed Shoes,Armor,Basic,Medium,,unknown (no wiki page found)
9998,Ice Reaver Chestguard,Armor,Basic,Heavy,,unknown (no wiki page found)
10002,Ice Reaver Chestguard,Armor,Basic,Medium,,unknown (no wiki page found)
10004,Ice Reaver Chestguard,Armor,Basic,Light,,unknown (no wiki page found)
9794,Ice Reaver Greaves,Armor,Basic,Light,,unknown (no wiki page found)
9823,Ice Reaver Greaves,Armor,Basic,Heavy,,unknown (no wiki page found)
9831,Ice Reaver Greaves,Armor,Basic,Medium,,unknown (no wiki page found)
9989,Ice Reaver Helm,Armor,Basic,Medium,,unknown (no wiki page found)
9996,Ice Reaver Helm,Armor,Basic,Light,,unknown (no wiki page found)
9997,Ice Reaver Helm,Armor,Basic,Heavy,,unknown (no wiki page found)
10000,Ice Reaver Legguards,Armor,Basic,Heavy,,unknown (no wiki page found)
10001,Ice Reaver Legguards,Armor,Basic,Light,,unknown (no wiki page found)
10003,Ice Reaver Legguards,Armor,Basic,Medium,,unknown (no wiki page found)
9551,Ice Reaver Pauldrons,Armor,Basic,Medium,,unknown (no wiki page found)
9554,Ice Reaver Pauldrons,Armor,Basic,Light,,unknown (no wiki page found)
9559,Ice Reaver Pauldrons,Armor,Basic,Heavy,,unknown (no wiki page found)
10173,Icy Demon Horns,Armor,Basic,Light,,unknown (no wiki page found)
10201,Icy Demon Horns,Armor,Basic,Heavy,,unknown (no wiki page found)
10214,Icy Demon Horns,Armor,Basic,Medium,,unknown (no wiki page found)
10074,Immortal Fire Nimbus,Armor,Basic,Medium,,unknown (no wiki page found)
10081,Immortal Fire Nimbus,Armor,Basic,Heavy,,unknown (no wiki page found)
10097,Immortal Fire Nimbus,Armor,Basic,Light,,unknown (no wiki page found)
10115,Immortal Fire Ring,Armor,Basic,Medium,,unknown (no wiki page found)
10116,Immortal Fire Ring,Armor,Basic,Light,,unknown (no wiki page found)
10117,Immortal Fire Ring,Armor,Basic,Heavy,,unknown (no wiki page found)
10080,Immortal Light Nimbus,Armor,Basic,Medium,,unknown (no wiki page found)
10086,Immortal Light Nimbus,Armor,Basic,Heavy,,unknown (no wiki page found)
10094,Immortal Light Nimbus,Armor,Basic,Light,,unknown (no wiki page found)
10109,Immortal Light Ring,Armor,Basic,Medium,,unknown (no wiki page found)
10111,Immortal Light Ring,Armor,Basic,Light,,unknown (no wiki page found)
10112,Immortal Light Ring,Armor,Basic,Heavy,,unknown (no wiki page found)
11560,Infused Aurora Chestguard,Armor,Basic,Heavy,,unknown (no wiki page found)
11561,Infused Aurora Chestguard,Armor,Basic,Light,,unknown (no wiki page found)
11564,Infused Aurora Chestguard,Armor,Basic,Medium,,unknown (no wiki page found)
11725,Infused Aurora Gloves,Armor,Basic,Medium,,unknown (no wiki page found)
11728,Infused Aurora Gloves,Armor,Basic,Light,,unknown (no wiki page found)
11768,Infused Aurora Gloves,Armor,Basic,Heavy,,unknown (no wiki page found)
12861,Infused Aurora Leggings,Armor,Basic,Light,,unknown (no wiki page found)
12896,Infused Aurora Leggings,Armor,Basic,Heavy,,unknown (no wiki page found)
12932,Infused Aurora Leggings,Armor,Basic,Medium,,unknown (no wiki page found)
14218,Inquest Rifleblade Greatsword,Weapon,Basic,,,unknown (no wiki page found)
10880,Jade Prosthesis Gauntlet,Armor,Basic,Medium,,unknown (no wiki page found)
10896,Jade Prosthesis Gauntlet,Armor,Basic,Light,,unknown (no wiki page found)
10897,Jade Prosthesis Gauntlet,Armor,Basic,Heavy,,unknown (no wiki page found)
13644,Janthir Outdoors T-Shirt,Armor,Basic,Light,,unknown (no wiki page found)
13645,Janthir Outdoors T-Shirt,Armor,Basic,Medium,,unknown (no wiki page found)
13648,Janthir Outdoors T-Shirt,Armor,Basic,Heavy,,unknown (no wiki page found)
2361,King Toad Backpack Cover,Back,Basic,,,unknown (no wiki page found)
11849,Krytan Rogue Chestpiece,Armor,Basic,Heavy,,unknown (no wiki page found)
11863,Krytan Rogue Chestpiece,Armor,Basic,Medium,,unknown (no wiki page found)
11864,Krytan Rogue Chestpiece,Armor,Basic,Light,,unknown (no wiki page found)
11143,Lambent Battlelord's Hood Helm,Armor,Basic,Medium,,unknown (no wiki page found)
11150,Lambent Battlelord's Hood Helm,Armor,Basic,Light,,unknown (no wiki page found)
11158,Lambent Battlelord's Hood Helm,Armor,Basic,Heavy,,unknown (no wiki page found)
1361,Lawless Boots,Armor,Basic,Medium,,unknown (no wiki page found)
1369,Lawless Boots,Armor,Basic,Heavy,,unknown (no wiki page found)
1370,Lawless Boots,Armor,Basic,Light,,unknown (no wiki page found)
1366,Lawless Gloves,Armor,Basic,Medium,,unknown (no wiki page found)
1372,Lawless Gloves,Armor,Basic,Heavy,,unknown (no wiki page found)
1373,Lawless Gloves,Armor,Basic,Light,,unknown (no wiki page found)
1364,Lawless Helmet,Armor,Basic,Medium,,unknown (no wiki page found)
1365,Lawless Helmet,Armor,Basic,Light,,unknown (no wiki page found)
1367,Lawless Helmet,Armor,Basic,Heavy,,unknown (no wiki page found)
1362,Lawless Shoulders,Armor,Basic,Light,,unknown (no wiki page found)
1368,Lawless Shoulders,Armor,Basic,Medium,,unknown (no wiki page found)
1371,Lawless Shoulders,Armor,Basic,Heavy,,unknown (no wiki page found)
11523,Leather Straps Chestpiece,Armor,Basic,Heavy,,unknown (no wiki page found)
11530,Leather Straps Chestpiece,Armor,Basic,Light,,unknown (no wiki page found)
11539,Leather Straps Chestpiece,Armor,Basic,Medium,,unknown (no wiki page found)
11522,Leather Straps Cingulum,Armor,Basic,Medium,,unknown (no wiki page found)
11529,Leather Straps Cingulum,Armor,Basic,Light,,unknown (no wiki page found)
11541,Leather Straps Cingulum,Armor,Basic,Heavy,,unknown (no wiki page found)
10230,Left Oni Arm,Armor,Basic,Heavy,,unknown (no wiki page found)
10594,Left Oni Arm,Armor,Basic,Medium,,unknown (no wiki page found)
10631,Left Oni Arm,Armor,Basic,Light,,unknown (no wiki page found)
5851,Lion's Mask,Armor,Basic,Medium,,unknown (no wiki page found)
5854,Lion's Mask,Armor,Basic,Heavy,,unknown (no wiki page found)
5855,Lion's Mask,Armor,Basic,Light,,unknown (no wiki page found)
11216,Lunar Rabbit Helm,Armor,Basic,Heavy,,unknown (no wiki page found)
11221,Lunar Rabbit Helm,Armor,Basic,Light,,unknown (no wiki page found)
11231,Lunar Rabbit Helm,Armor,Basic,Medium,,unknown (no wiki page found)
11200,Lunar Rabbit Stompers,Armor,Basic,Heavy,,unknown (no wiki page found)
11224,Lunar Rabbit Stompers,Armor,Basic,Light,,unknown (no wiki page found)
11228,Lunar Rabbit Stompers,Armor,Basic,Medium,,unknown (no wiki page found)
13234,Lunatic Jester's Trousers,Armor,Basic,Heavy,,unknown (no wiki page found)
13242,Lunatic Jester's Trousers,Armor,Basic,Light,,unknown (no wiki page found)
13260,Lunatic Jester's Trousers,Armor,Basic,Medium,,unknown (no wiki page found)
10854,Magical Unicorn Horn,Armor,Basic,Light,,unknown (no wiki page found)
10862,Magical Unicorn Horn,Armor,Basic,Medium,,unknown (no wiki page found)
10865,Magical Unicorn Horn,Armor,Basic,Heavy,,unknown (no wiki page found)
833,Magnus's Left Eye Patch,Armor,Basic,Light,,unknown (no wiki page found)
839,Magnus's Left Eye Patch,Armor,Basic,Heavy,,unknown (no wiki page found)
841,Magnus's Left Eye Patch,Armor,Basic,Medium,,unknown (no wiki page found)
840,Magnus's Right Eye Patch,Armor,Basic,Light,,unknown (no wiki page found)
842,Magnus's Right Eye Patch,Armor,Basic,Medium,,unknown (no wiki page found)
843,Magnus's Right Eye Patch,Armor,Basic,Heavy,,unknown (no wiki page found)
9219,Maguuma's Grasp,Armor,Basic,Heavy,,unknown (no wiki page found)
9228,Maguuma's Grasp,Armor,Basic,Light,,unknown (no wiki page found)
9239,Maguuma's Grasp,Armor,Basic,Medium,,unknown (no wiki page found)
9222,Maguuma's Mantle,Armor,Basic,Light,,unknown (no wiki page found)
9224,Maguuma's Mantle,Armor,Basic,Medium,,unknown (no wiki page found)
9226,Maguuma's Mantle,Armor,Basic,Heavy,,unknown (no wiki page found)
9339,Maguuma's Treads,Armor,Basic,Medium,,unknown (no wiki page found)
9343,Maguuma's Treads,Armor,Basic,Heavy,,unknown (no wiki page found)
9350,Maguuma's Treads,Armor,Basic,Light,,unknown (no wiki page found)
1190,Mask of the Crown,Armor,Basic,Light,,unknown (no wiki page found)
1191,Mask of the Crown,Armor,Basic,Medium,,unknown (no wiki page found)
1192,Mask of the Crown,Armor,Basic,Heavy,,unknown (no wiki page found)
1184,Mask of the Jubilee,Armor,Basic,Light,,unknown (no wiki page found)
1185,Mask of the Jubilee,Armor,Basic,Medium,,unknown (no wiki page found)
1186,Mask of the Jubilee,Armor,Basic,Heavy,,unknown (no wiki page found)
2027,Mask of the Night,Armor,Basic,Medium,,unknown (no wiki page found)
2028,Mask of the Night,Armor,Basic,Light,,unknown (no wiki page found)
2029,Mask of the Night,Armor,Basic,Heavy,,unknown (no wiki page found)
1187,Mask of the Queen,Armor,Basic,Light,,unknown (no wiki page found)
1188,Mask of the Queen,Armor,Basic,Medium,,unknown (no wiki page found)
1189,Mask of the Queen,Armor,Basic,Heavy,,unknown (no wiki page found)
1049,Mask of the Silent,Armor,Basic,Heavy,,unknown (no wiki page found)
1050,Mask of the Silent,Armor,Basic,Medium,,unknown (no wiki page found)
1051,Mask of the Silent,Armor,Basic,Light,,unknown (no wiki page found)
1250,Mask of the Wanderer,Armor,Basic,Medium,,unknown (no wiki page found)
1251,Mask of the Wanderer,Armor,Basic,Light,,unknown (no wiki page found)
1252,Mask of the Wanderer,Armor,Basic,Heavy,,unknown (no wiki page found)
13802,Masked Cat Hat,Armor,Basic,Light,,unknown (no wiki page found)
13805,Masked Cat Hat,Armor,Basic,Medium,,unknown (no wiki page found)
13806,Masked Cat Hat,Armor,Basic,Heavy,,unknown (no wiki page found)
13638,Metrica Sports T-Shirt,Armor,Basic,Light,,unknown (no wiki page found)
13640,Metrica Sports T-Shirt,Armor,Basic,Heavy,,unknown (no wiki page found)
13643,Metrica Sports T-Shirt,Armor,Basic,Medium,,unknown (no wiki page found)
13212,Mists-Grasper Gloves,Armor,Basic,Heavy,,unknown (no wiki page found)
13227,Mists-Grasper Gloves,Armor,Basic,Light,,unknown (no wiki page found)
13228,Mists-Grasper Gloves,Armor,Basic,Medium,,unknown (no wiki page found)
10847,Mystical Dragon Horns,Armor,Basic,Medium,,unknown (no wiki page found)
10849,Mystical Dragon Horns,Armor,Basic,Heavy,,unknown (no wiki page found)
10867,Mystical Dragon Horns,Armor,Basic,Light,,unknown (no wiki page found)
12287,Neon Demon Mask,Armor,Basic,Medium,,unknown (no wiki page found)
12299,Neon Demon Mask,Armor,Basic,Light,,unknown (no wiki page found)
12301,Neon Demon Mask,Armor,Basic,Heavy,,unknown (no wiki page found)
11038,Noble Pointed Ears,Armor,Basic,Heavy,,unknown (no wiki page found)
11040,Noble Pointed Ears,Armor,Basic,Light,,unknown (no wiki page found)
11041,Noble Pointed Ears,Armor,Basic,Medium,,unknown (no wiki page found)
1238,Paper Bag Helm (Angry),Armor,Basic,Heavy,,unknown (no wiki page found)
1239,Paper Bag Helm (Angry),Armor,Basic,Light,,unknown (no wiki page found)
1240,Paper Bag Helm (Angry),Armor,Basic,Medium,,unknown (no wiki page found)
1235,Paper Bag Helm (Blush),Armor,Basic,Heavy,,unknown (no wiki page found)
1236,Paper Bag Helm (Blush),Armor,Basic,Light,,unknown (no wiki page found)
1237,Paper Bag Helm (Blush),Armor,Basic,Medium,,unknown (no wiki page found)
1241,Paper Bag Helm (Happy),Armor,Basic,Heavy,,unknown (no wiki page found)
1242,Paper Bag Helm (Happy),Armor,Basic,Light,,unknown (no wiki page found)
1243,Paper Bag Helm (Happy),Armor,Basic,Medium,,unknown (no wiki page found)
1244,Paper Bag Helm (Sad),Armor,Basic,Heavy,,unknown (no wiki page found)
1245,Paper Bag Helm (Sad),Armor,Basic,Light,,unknown (no wiki page found)
1246,Paper Bag Helm (Sad),Armor,Basic,Medium,,unknown (no wiki page found)
13637,Party Hat,Armor,Basic,Medium,,unknown (no wiki page found)
13639,Party Hat,Armor,Basic,Heavy,,unknown (no wiki page found)
13641,Party Hat,Armor,Basic,Light,,unknown (no wiki page found)
13001,Patterned Racing Scarf,Armor,Basic,Medium,,unknown (no wiki page found)
13002,Patterned Racing Scarf,Armor,Basic,Light,,unknown (no wiki page found)
13009,Patterned Racing Scarf,Armor,Basic,Heavy,,unknown (no wiki page found)
6905,Peg-Leg Boots,Armor,Basic,Light,,unknown (no wiki page found)
6909,Peg-Leg Boots,Armor,Basic,Heavy,,unknown (no wiki page found)
6916,Peg-Leg Boots,Armor,Basic,Medium,,unknown (no wiki page found)
6914,Pirate Corsair Hat,Armor,Basic,Light,,unknown (no wiki page found)
6915,Pirate Corsair Hat,Armor,Basic,Medium,,unknown (no wiki page found)
6931,Pirate Corsair Hat,Armor,Basic,Heavy,,unknown (no wiki page found)
6903,Pirate Hook,Armor,Basic,Medium,,unknown (no wiki page found)
6910,Pirate Hook,Armor,Basic,Light,,unknown (no wiki page found)
6943,Pirate Hook,Armor,Basic,Heavy,,unknown (no wiki page found)
13816,Plaid Shirt (Closed),Armor,Basic,Heavy,,unknown (no wiki page found)
13845,Plaid Shirt (Closed),Armor,Basic,Light,,unknown (no wiki page found)
13848,Plaid Shirt (Closed),Armor,Basic,Medium,,unknown (no wiki page found)
13815,Plaid Shirt (Open),Armor,Basic,Light,,unknown (no wiki page found)
13822,Plaid Shirt (Open),Armor,Basic,Heavy,,unknown (no wiki page found)
13828,Plaid Shirt (Open),Armor,Basic,Medium,,unknown (no wiki page found)
14064,Plaid Shorts (Long),Armor,Basic,Light,,unknown (no wiki page found)
14067,Plaid Shorts (Long),Armor,Basic,Medium,,unknown (no wiki page found)
14076,Plaid Shorts (Long),Armor,Basic,Heavy,,unknown (no wiki page found)
14061,Plaid Shorts (Short),Armor,Basic,Light,,unknown (no wiki page found)
14069,Plaid Shorts (Short),Armor,Basic,Heavy,,unknown (no wiki page found)
14074,Plaid Shorts (Short),Armor,Basic,Medium,,unknown (no wiki page found)
13148,Plumed Commodore's Hat,Armor,Basic,Heavy,,unknown (no wiki page found)
13173,Plumed Commodore's Hat,Armor,Basic,Medium,,unknown (no wiki page found)
13183,Plumed Commodore's Hat,Armor,Basic,Light,,unknown (no wiki page found)
11032,Pointed Ears,Armor,Basic,Medium,,unknown (no wiki page found)
11035,Pointed Ears,Armor,Basic,Heavy,,unknown (no wiki page found)
11047,Pointed Ears,Armor,Basic,Light,,unknown (no wiki page found)
12988,Powered Boots,Armor,Basic,Heavy,,unknown (no wiki page found)
12993,Powered Boots,Armor,Basic,Light,,unknown (no wiki page found)
12996,Powered Boots,Armor,Basic,Medium,,unknown (no wiki page found)
13821,Powered Vest,Armor,Basic,Heavy,,unknown (no wiki page found)
13833,Powered Vest,Armor,Basic,Medium,,unknown (no wiki page found)
13835,Powered Vest,Armor,Basic,Light,,unknown (no wiki page found)
10454,Prayer Bead Wraps,Armor,Basic,Heavy,,unknown (no wiki page found)
10584,Prayer Bead Wraps,Armor,Basic,Light,,unknown (no wiki page found)
10641,Prayer Bead Wraps,Armor,Basic,Medium,,unknown (no wiki page found)
11275,Processing Line Control Bracers,Armor,Basic,Light,,unknown (no wiki page found)
11317,Processing Line Control Bracers,Armor,Basic,Medium,,unknown (no wiki page found)
11326,Processing Line Control Bracers,Armor,Basic,Heavy,,unknown (no wiki page found)
14081,Pyre Boots,Armor,Basic,Light,,unknown (no wiki page found)
14094,Pyre Boots,Armor,Basic,Medium,,unknown (no wiki page found)
14114,Pyre Boots,Armor,Basic,Heavy,,unknown (no wiki page found)
10155,Pyre Circlet,Armor,Basic,Heavy,,unknown (no wiki page found)
10157,Pyre Circlet,Armor,Basic,Light,,unknown (no wiki page found)
10160,Pyre Circlet,Armor,Basic,Medium,,unknown (no wiki page found)
10019,Pyre Horns,Armor,Basic,Heavy,,unknown (no wiki page found)
10020,Pyre Horns,Armor,Basic,Medium,,unknown (no wiki page found)
10038,Pyre Horns,Armor,Basic,Light,,unknown (no wiki page found)
757,Radiant Greaves,Armor,Basic,Heavy,,unknown (no wiki page found)
760,Radiant Greaves,Armor,Basic,Medium,,unknown (no wiki page found)
764,Radiant Greaves,Armor,Basic,Light,,unknown (no wiki page found)
756,Radiant Mantle,Armor,Basic,Heavy,,unknown (no wiki page found)
763,Radiant Mantle,Armor,Basic,Light,,unknown (no wiki page found)
767,Radiant Mantle,Armor,Basic,Medium,,unknown (no wiki page found)
759,Radiant Vambraces,Armor,Basic,Heavy,,unknown (no wiki page found)
761,Radiant Vambraces,Armor,Basic,Light,,unknown (no wiki page found)
766,Radiant Vambraces,Armor,Basic,Medium,,unknown (no wiki page found)
758,Radiant Warhelm,Armor,Basic,Heavy,,unknown (no wiki page found)
762,Radiant Warhelm,Armor,Basic,Light,,unknown (no wiki page found)
765,Radiant Warhelm,Armor,Basic,Medium,,unknown (no wiki page found)
12105,Raven Greaves,Armor,Basic,Heavy,,unknown (no wiki page found)
12118,Raven Greaves,Armor,Basic,Light,,unknown (no wiki page found)
12127,Raven Greaves,Armor,Basic,Medium,,unknown (no wiki page found)
12148,Raven Leggings,Armor,Basic,Medium,,unknown (no wiki page found)
12170,Raven Leggings,Armor,Basic,Heavy,,unknown (no wiki page found)
12191,Raven Leggings,Armor,Basic,Light,,unknown (no wiki page found)
12181,Raven Vest,Armor,Basic,Medium,,unknown (no wiki page found)
12193,Raven Vest,Armor,Basic,Heavy,,unknown (no wiki page found)
12194,Raven Vest,Armor,Basic,Light,,unknown (no wiki page found)
13051,Raven-Blessed Visage,Armor,Basic,Heavy,,unknown (no wiki page found)
13064,Raven-Blessed Visage,Armor,Basic,Light,,unknown (no wiki page found)
13069,Raven-Blessed Visage,Armor,Basic,Medium,,unknown (no wiki page found)
13005,Rebel Jacket,Armor,Basic,Light,,unknown (no wiki page found)
13006,Rebel Jacket,Armor,Basic,Medium,,unknown (no wiki page found)
13010,Rebel Jacket,Armor,Basic,Heavy,,unknown (no wiki page found)
11354,Rebel Long Boots,Armor,Basic,Heavy,,unknown (no wiki page found)
11357,Rebel Long Boots,Armor,Basic,Light,,unknown (no wiki page found)
11363,Rebel Long Boots,Armor,Basic,Medium,,unknown (no wiki page found)
11350,Rebel Short Boots,Armor,Basic,Heavy,,unknown (no wiki page found)
11355,Rebel Short Boots,Armor,Basic,Medium,,unknown (no wiki page found)
11360,Rebel Short Boots,Armor,Basic,Light,,unknown (no wiki page found)
14097,Rose Monarch's Crown,Armor,Basic,Heavy,,unknown (no wiki page found)
14099,Rose Monarch's Crown,Armor,Basic,Light,,unknown (no wiki page found)
14112,Rose Monarch's Crown,Armor,Basic,Medium,,unknown (no wiki page found)
12463,Rot Stalker Boots,Armor,Basic,Light,,unknown (no wiki page found)
12498,Rot Stalker Boots,Armor,Basic,Heavy,,unknown (no wiki page found)
12540,Rot Stalker Boots,Armor,Basic,Medium,,unknown (no wiki page found)
12399,Rot Stalker Coat,Armor,Basic,Light,,unknown (no wiki page found)
12499,Rot Stalker Coat,Armor,Basic,Heavy,,unknown (no wiki page found)
12502,Rot Stalker Coat,Armor,Basic,Medium,,unknown (no wiki page found)
12381,Rot Stalker Gloves,Armor,Basic,Heavy,,unknown (no wiki page found)
12460,Rot Stalker Gloves,Armor,Basic,Light,,unknown (no wiki page found)
12511,Rot Stalker Gloves,Armor,Basic,Medium,,unknown (no wiki page found)
12377,Rot Stalker Helm,Armor,Basic,Light,,unknown (no wiki page found)
12525,Rot Stalker Helm,Armor,Basic,Medium,,unknown (no wiki page found)
12546,Rot Stalker Helm,Armor,Basic,Heavy,,unknown (no wiki page found)
12389,Rot Stalker Leggings,Armor,Basic,Heavy,,unknown (no wiki page found)
12471,Rot Stalker Leggings,Armor,Basic,Medium,,unknown (no wiki page found)
12519,Rot Stalker Leggings,Armor,Basic,Light,,unknown (no wiki page found)
12366,Rot Stalker Shoulders,Armor,Basic,Medium,,unknown (no wiki page found)
12400,Rot Stalker Shoulders,Armor,Basic,Light,,unknown (no wiki page found)
12401,Rot Stalker Shoulders,Armor,Basic,Heavy,,unknown (no wiki page found)
13136,Round Boatsman Hat,Armor,Basic,Heavy,,unknown (no wiki page found)
13171,Round Boatsman Hat,Armor,Basic,Medium,,unknown (no wiki page found)
13180,Round Boatsman Hat,Armor,Basic,Light,,unknown (no wiki page found)
11039,Royal Pointed Ears,Armor,Basic,Light,,unknown (no wiki page found)
11044,Royal Pointed Ears,Armor,Basic,Heavy,,unknown (no wiki page found)
11045,Royal Pointed Ears,Armor,Basic,Medium,,unknown (no wiki page found)
11654,Sanctified Boots,Armor,Basic,Heavy,,unknown (no wiki page found)
11713,Sanctified Boots,Armor,Basic,Light,,unknown (no wiki page found)
11777,Sanctified Boots,Armor,Basic,Medium,,unknown (no wiki page found)
11611,Sanctified Coat,Armor,Basic,Heavy,,unknown (no wiki page found)
11682,Sanctified Coat,Armor,Basic,Medium,,unknown (no wiki page found)
11793,Sanctified Coat,Armor,Basic,Light,,unknown (no wiki page found)
11643,Sanctified Gloves,Armor,Basic,Light,,unknown (no wiki page found)
11767,Sanctified Gloves,Armor,Basic,Heavy,,unknown (no wiki page found)
11796,Sanctified Gloves,Armor,Basic,Medium,,unknown (no wiki page found)
11629,Sanctified Helm,Armor,Basic,Medium,,unknown (no wiki page found)
11709,Sanctified Helm,Armor,Basic,Heavy,,unknown (no wiki page found)
11764,Sanctified Helm,Armor,Basic,Light,,unknown (no wiki page found)
11578,Sanctified Leggings,Armor,Basic,Light,,unknown (no wiki page found)
11689,Sanctified Leggings,Armor,Basic,Heavy,,unknown (no wiki page found)
11752,Sanctified Leggings,Armor,Basic,Medium,,unknown (no wiki page found)
11667,Sanctified Shoulders,Armor,Basic,Heavy,,unknown (no wiki page found)
11727,Sanctified Shoulders,Armor,Basic,Light,,unknown (no wiki page found)
11749,Sanctified Shoulders,Armor,Basic,Medium,,unknown (no wiki page found)
11106,Savage Scale Chest,Armor,Basic,Light,,unknown (no wiki page found)
11129,Savage Scale Chest,Armor,Basic,Medium,,unknown (no wiki page found)
11133,Savage Scale Chest,Armor,Basic,Heavy,,unknown (no wiki page found)
11100,Savage Scale Loincloth,Armor,Basic,Light,,unknown (no wiki page found)
11124,Savage Scale Loincloth,Armor,Basic,Medium,,unknown (no wiki page found)
11142,Savage Scale Loincloth,Armor,Basic,Heavy,,unknown (no wiki page found)
827,Scarlet's Veil,Armor,Basic,Medium,,unknown (no wiki page found)
830,Scarlet's Veil,Armor,Basic,Light,,unknown (no wiki page found)
838,Scarlet's Veil,Armor,Basic,Heavy,,unknown (no wiki page found)
11409,Scrivener's Knowledge Shoulders,Armor,Basic,Light,,unknown (no wiki page found)
11411,Scrivener's Knowledge Shoulders,Armor,Basic,Heavy,,unknown (no wiki page found)
11413,Scrivener's Knowledge Shoulders,Armor,Basic,Medium,,unknown (no wiki page found)
13285,Seaside Scholar's Bracelets,Armor,Basic,Heavy,,unknown (no wiki page found)
13564,Seaside Scholar's Bracelets,Armor,Basic,Light,,unknown (no wiki page found)
13613,Seaside Scholar's Bracelets,Armor,Basic,Medium,,unknown (no wiki page found)
13283,Seaside Scholar's Hat,Armor,Basic,Heavy,,unknown (no wiki page found)
13621,Seaside Scholar's Hat,Armor,Basic,Medium,,unknown (no wiki page found)
13631,Seaside Scholar's Hat,Armor,Basic,Light,,unknown (no wiki page found)
13307,Seaside Scholar's Robes,Armor,Basic,Medium,,unknown (no wiki page found)
13540,Seaside Scholar's Robes,Armor,Basic,Heavy,,unknown (no wiki page found)
13561,Seaside Scholar's Robes,Armor,Basic,Light,,unknown (no wiki page found)
13317,Seaside Scholar's Sandals,Armor,Basic,Light,,unknown (no wiki page found)
13377,Seaside Scholar's Sandals,Armor,Basic,Medium,,unknown (no wiki page found)
13618,Seaside Scholar's Sandals,Armor,Basic,Heavy,,unknown (no wiki page found)
13442,Seaside Scholar's Sash,Armor,Basic,Heavy,,unknown (no wiki page found)
13530,Seaside Scholar's Sash,Armor,Basic,Medium,,unknown (no wiki page found)
13562,Seaside Scholar's Sash,Armor,Basic,Light,,unknown (no wiki page found)
13314,Seaside Scholar's Shorts,Armor,Basic,Medium,,unknown (no wiki page found)
13531,Seaside Scholar's Shorts,Armor,Basic,Heavy,,unknown (no wiki page found)
13610,Seaside Scholar's Shorts,Armor,Basic,Light,,unknown (no wiki page found)
13436,Seaside Scholar's Tank Top,Armor,Basic,Light,,unknown (no wiki page found)
13480,Seaside Scholar's Tank Top,Armor,Basic,Heavy,,unknown (no wiki page found)
13602,Seaside Scholar's Tank Top,Armor,Basic,Medium,,unknown (no wiki page found)
11267,Serpentine Tattoo Chest,Armor,Basic,Heavy,,unknown (no wiki page found)
11308,Serpentine Tattoo Chest,Armor,Basic,Medium,,unknown (no wiki page found)
11349,Serpentine Tattoo Chest,Armor,Basic,Light,,unknown (no wiki page found)
11291,Serpentine Tattoo Legs,Armor,Basic,Light,,unknown (no wiki page found)
11305,Serpentine Tattoo Legs,Armor,Basic,Heavy,,unknown (no wiki page found)
11307,Serpentine Tattoo Legs,Armor,Basic,Medium,,unknown (no wiki page found)
11110,Seven Reapers Breastplate,Armor,Basic,Light,,unknown (no wiki page found)
11113,Seven Reapers Breastplate,Armor,Basic,Heavy,,unknown (no wiki page found)
11134,Seven Reapers Breastplate,Armor,Basic,Medium,,unknown (no wiki page found)
10098,Seven Reapers Greaves,Armor,Basic,Medium,,unknown (no wiki page found)
10100,Seven Reapers Greaves,Armor,Basic,Light,,unknown (no wiki page found)
10106,Seven Reapers Greaves,Armor,Basic,Heavy,,unknown (no wiki page found)
10124,Seven Reapers Helm,Armor,Basic,Light,,unknown (no wiki page found)
10129,Seven Reapers Helm,Armor,Basic,Medium,,unknown (no wiki page found)
10131,Seven Reapers Helm,Armor,Basic,Heavy,,unknown (no wiki page found)
11059,Seven Reapers Legguards,Armor,Basic,Heavy,,unknown (no wiki page found)
11068,Seven Reapers Legguards,Armor,Basic,Medium,,unknown (no wiki page found)
11080,Seven Reapers Legguards,Armor,Basic,Light,,unknown (no wiki page found)
9890,Seven Reapers Pauldrons,Armor,Basic,Heavy,,unknown (no wiki page found)
9891,Seven Reapers Pauldrons,Armor,Basic,Light,,unknown (no wiki page found)
9894,Seven Reapers Pauldrons,Armor,Basic,Medium,,unknown (no wiki page found)
6072,Shadow Assassin Short Bow,Weapon,Basic,,,unknown (no wiki page found)
5815,Shadow of the Dragon Shoulders,Armor,Basic,Heavy,,unknown (no wiki page found)
5816,Shadow of the Dragon Shoulders,Armor,Basic,Light,,unknown (no wiki page found)
5820,Shadow of the Dragon Shoulders,Armor,Basic,Medium,,unknown (no wiki page found)
11842,Side-Lace Pants,Armor,Basic,Medium,,unknown (no wiki page found)
11843,Side-Lace Pants,Armor,Basic,Heavy,,unknown (no wiki page found)
11845,Side-Lace Pants,Armor,Basic,Light,,unknown (no wiki page found)
12029,Skysage's Boots,Armor,Basic,Light,,unknown (no wiki page found)
12054,Skysage's Boots,Armor,Basic,Medium,,unknown (no wiki page found)
12091,Skysage's Boots,Armor,Basic,Heavy,,unknown (no wiki page found)
12013,Skysage's Coat,Armor,Basic,Heavy,,unknown (no wiki page found)
12074,Skysage's Coat,Armor,Basic,Medium,,unknown (no wiki page found)
